Date,Open,High,Low,Close
11/08/18, 1229.30, 1232.03, 1206.00, 1212.39
11/07/18, 1231.32, 1235.44, 1220.47, 1230.49
11/06/18, 1221.25, 1226.70, 1213.96, 1222.29
11/05/18, 1221.29, 1234.68, 1213.69, 1221.10
11/02/18, 1211.61, 1234.54, 1201.08, 1217.86
11/01/18, 1189.88, 1206.07, 1174.43, 1201.92
10/31/18, 1154.31, 1179.52, 1154.31, 1174.67
10/30/18, 1127.80, 1147.50, 1124.58, 1142.27
10/29/18, 1159.53, 1169.34, 1119.43, 1129.31
10/26/18, 1129.90, 1153.48, 1121.49, 1147.21
10/25/18, 1139.23, 1157.93, 1134.75, 1151.89
10/24/18, 1185.48, 1189.95, 1122.73, 1123.41
10/23/18, 1209.46, 1209.46, 1157.74, 1185.91
10/22/18, 1199.92, 1212.21, 1192.12, 1209.46
10/19/18, 1203.32, 1209.64, 1186.69, 1193.89
10/18/18, 1225.04, 1225.04, 1197.52, 1198.64
10/17/18, 1229.68, 1234.52, 1211.22, 1232.95
10/16/18, 1212.19, 1230.90, 1212.19, 1224.78
10/15/18, 1218.25, 1226.63, 1209.87, 1212.19
10/12/18, 1199.50, 1222.50, 1199.50, 1217.31
10/11/18, 1205.76, 1221.13, 1194.63, 1199.50
10/10/18, 1247.34, 1247.34, 1208.24, 1208.24
10/09/18, 1247.54, 1264.68, 1238.65, 1252.96
10/08/18, 1239.32, 1250.80, 1231.81, 1248.71
10/05/18, 1252.57, 1252.87, 1234.92, 1247.15
10/04/18, 1283.00, 1285.75, 1254.49, 1262.75
10/03/18, 1291.90, 1297.07, 1280.51, 1283.81
10/02/18, 1273.71, 1283.04, 1267.94, 1278.49
10/01/18, 1269.84, 1276.82, 1254.22, 1269.97
09/28/18, 1259.40, 1276.56, 1257.85, 1264.69
09/27/18, 1270.52, 1276.02, 1264.34, 1269.58
09/26/18, 1284.61, 1284.65, 1269.37, 1270.97
09/25/18, 1261.54, 1285.45, 1261.54, 1284.38
09/24/18, 1267.50, 1277.75, 1254.67, 1254.86
09/21/18, 1271.55, 1272.17, 1262.53, 1267.09
09/20/18, 1277.18, 1279.87, 1260.87, 1268.48
09/19/18, 1245.17, 1263.92, 1245.17, 1250.02
09/18/18, 1221.74, 1241.74, 1219.82, 1237.01
09/17/18, 1207.01, 1217.56, 1205.81, 1211.52
09/14/18, 1189.93, 1204.77, 1189.93, 1202.23
09/13/18, 1183.23, 1193.52, 1178.47, 1184.44
09/12/18, 1157.97, 1188.17, 1157.97, 1183.23
09/11/18, 1156.69, 1159.64, 1144.89, 1157.97
09/10/18, 1182.57, 1184.92, 1169.33, 1170.33
09/07/18, 1187.88, 1190.64, 1171.71, 1181.79
09/06/18, 1187.87, 1199.35, 1178.33, 1187.88
09/05/18, 1177.59, 1190.41, 1172.12, 1184.44
09/04/18, 1195.07, 1195.07, 1176.69, 1178.75
08/31/18, 1204.92, 1216.94, 1201.76, 1214.95
08/30/18, 1231.14, 1231.14, 1203.44, 1208.49
08/29/18, 1238.71, 1247.27, 1228.61, 1242.88
08/28/18, 1250.92, 1254.85, 1235.77, 1239.87
08/27/18, 1227.79, 1247.37, 1227.02, 1242.59
08/24/18, 1217.70, 1222.78, 1213.88, 1221.96
08/23/18, 1219.12, 1219.33, 1193.47, 1194.01
08/22/18, 1218.25, 1225.58, 1215.57, 1224.62
08/21/18, 1213.60, 1225.94, 1211.21, 1212.93
08/20/18, 1207.43, 1217.09, 1207.43, 1212.48
08/17/18, 1184.02, 1201.85, 1173.58, 1198.97
08/16/18, 1189.60, 1196.10, 1183.00, 1184.02
08/15/18, 1197.85, 1197.85, 1165.53, 1177.28
08/14/18, 1223.90, 1230.58, 1217.44, 1222.74
08/13/18, 1232.81, 1238.48, 1213.71, 1221.64
08/10/18, 1244.42, 1244.42, 1225.60, 1235.91
08/09/18, 1283.30, 1283.30, 1261.89, 1262.36
08/08/18, 1296.59, 1297.84, 1277.03, 1284.45
08/07/18, 1303.72, 1315.00, 1287.33, 1288.06
08/06/18, 1290.67, 1292.59, 1284.76, 1286.50
08/03/18, 1283.75, 1303.47, 1283.75, 1298.71
08/02/18, 1291.01, 1291.01, 1268.26, 1284.93
08/01/18, 1327.61, 1327.61, 1309.73, 1310.75
07/31/18, 1336.81, 1336.81, 1322.31, 1327.61
07/30/18, 1338.74, 1342.91, 1330.70, 1331.40
07/27/18, 1337.05, 1340.95, 1326.80, 1332.60
07/26/18, 1331.35, 1335.41, 1319.42, 1328.35
07/25/18, 1328.90, 1341.85, 1320.51, 1341.67
07/24/18, 1313.54, 1352.38, 1313.54, 1330.74
07/23/18, 1282.28, 1298.85, 1282.09, 1294.10
07/20/18, 1271.18, 1283.95, 1270.70, 1276.12
07/19/18, 1279.78, 1279.78, 1261.91, 1270.50
07/18/18, 1285.69, 1298.46, 1276.93, 1295.80
07/17/18, 1263.00, 1284.24, 1263.00, 1281.51
07/16/18, 1270.71, 1274.11, 1257.58, 1262.53
07/13/18, 1270.77, 1279.74, 1262.14, 1273.74
07/12/18, 1269.72, 1275.25, 1261.46, 1271.53
07/11/18, 1267.09, 1273.85, 1252.03, 1259.46
07/10/18, 1294.17, 1299.65, 1285.43, 1296.25
07/09/18, 1281.51, 1296.37, 1275.39, 1294.60
07/06/18, 1253.09, 1276.25, 1249.15, 1272.52
07/05/18, 1250.45, 1260.30, 1246.36, 1258.22
07/03/18, 1255.76, 1257.47, 1238.05, 1239.91
07/02/18, 1242.15, 1249.03, 1237.59, 1246.02
06/29/18, 1263.43, 1270.74, 1253.19, 1254.86
06/28/18, 1244.86, 1256.17, 1233.40, 1252.46
06/27/18, 1273.42, 1279.01, 1247.64, 1249.44
06/26/18, 1263.41, 1273.99, 1252.76, 1270.94
06/25/18, 1291.31, 1291.31, 1248.05, 1261.23
06/22/18, 1295.74, 1309.51, 1295.62, 1305.07
06/21/18, 1298.30, 1298.30, 1275.79, 1277.79
06/20/18, 1296.77, 1304.82, 1286.86, 1304.42
06/19/18, 1316.58, 1316.58, 1262.12, 1285.80
06/18/18, 1297.84, 1318.94, 1296.19, 1316.58
06/15/18, 1333.59, 1333.59, 1302.90, 1313.23
06/14/18, 1360.16, 1360.63, 1344.09, 1347.57
06/13/18, 1361.38, 1366.32, 1343.66, 1354.94
06/12/18, 1360.66, 1370.57, 1354.92, 1361.38
06/11/18, 1359.63, 1372.55, 1358.79, 1359.35
06/08/18, 1358.05, 1362.48, 1346.94, 1354.28
06/07/18, 1389.81, 1389.81, 1337.15, 1354.90
06/06/18, 1378.28, 1392.18, 1374.47, 1392.15
06/05/18, 1362.05, 1372.88, 1357.84, 1366.08
06/04/18, 1360.31, 1365.63, 1350.03, 1358.01
06/01/18, 1340.40, 1353.58, 1340.40, 1349.10
05/31/18, 1343.47, 1354.40, 1320.99, 1324.79
05/30/18, 1316.06, 1340.47, 1316.06, 1331.32
05/29/18, 1320.65, 1333.18, 1304.04, 1308.51
05/25/18, 1359.15, 1359.15, 1339.15, 1345.00
05/24/18, 1372.21, 1373.06, 1356.23, 1367.52
05/23/18, 1383.44, 1383.44, 1360.19, 1373.09
05/22/18, 1400.72, 1412.60, 1395.64, 1397.11
05/21/18, 1413.92, 1414.56, 1393.93, 1396.37
05/18/18, 1419.18, 1422.46, 1401.40, 1406.40
05/17/18, 1428.91, 1439.46, 1421.65, 1428.04
05/16/18, 1411.94, 1435.41, 1411.70, 1430.58
05/15/18, 1383.03, 1401.44, 1378.11, 1401.28
05/14/18, 1405.95, 1408.86, 1396.14, 1399.37
05/11/18, 1399.00, 1414.15, 1392.95, 1393.66
05/10/18, 1376.55, 1397.19, 1376.55, 1391.83
05/09/18, 1363.60, 1370.50, 1361.68, 1367.50
05/08/18, 1359.96, 1359.96, 1348.65, 1355.66
05/07/18, 1363.61, 1373.69, 1359.51, 1362.02
05/04/18, 1342.69, 1371.69, 1338.55, 1363.61
05/03/18, 1343.11, 1358.74, 1330.29, 1350.71
05/02/18, 1345.50, 1354.72, 1335.31, 1337.90
05/01/18, 1338.82, 1338.82, 1305.50, 1332.38
04/30/18, 1358.04, 1369.81, 1342.37, 1345.96
04/27/18, 1380.17, 1380.27, 1346.93, 1353.37
04/26/18, 1359.44, 1384.47, 1359.06, 1382.13
04/25/18, 1342.75, 1361.07, 1332.12, 1348.89
04/24/18, 1361.08, 1380.49, 1338.33, 1356.73
04/23/18, 1356.87, 1362.76, 1344.27, 1351.52
04/20/18, 1381.33, 1381.33, 1363.41, 1369.70
04/19/18, 1377.25, 1384.85, 1365.69, 1380.75
04/18/18, 1359.24, 1389.43, 1359.24, 1377.25
04/17/18, 1318.35, 1337.42, 1317.41, 1333.46
04/16/18, 1313.41, 1313.41, 1298.88, 1309.69
04/13/18, 1321.01, 1325.69, 1303.92, 1307.10
04/12/18, 1299.87, 1316.94, 1297.75, 1310.92
04/11/18, 1295.46, 1307.50, 1291.09, 1296.99
04/10/18, 1279.20, 1305.18, 1279.20, 1299.78
04/09/18, 1264.82, 1270.82, 1250.21, 1253.08
04/06/18, 1284.73, 1288.17, 1250.12, 1260.46
04/05/18, 1283.49, 1304.32, 1283.34, 1299.03
04/04/18, 1247.96, 1265.22, 1231.26, 1263.52
04/03/18, 1268.43, 1281.07, 1261.94, 1269.02
04/02/18, 1268.07, 1283.29, 1248.83, 1257.79
03/29/18, 1243.34, 1282.08, 1243.34, 1272.84
03/28/18, 1236.41, 1236.41, 1217.36, 1231.94
03/27/18, 1275.13, 1275.13, 1236.32, 1242.64
03/26/18, 1254.57, 1266.87, 1244.48, 1264.28
03/23/18, 1264.34, 1267.73, 1236.92, 1237.24
03/22/18, 1321.98, 1321.98, 1259.84, 1260.15
03/21/18, 1312.10, 1346.25, 1312.10, 1343.03
03/20/18, 1310.96, 1318.99, 1300.96, 1306.69
03/19/18, 1323.60, 1323.84, 1295.52, 1308.06
03/16/18, 1329.53, 1349.84, 1323.76, 1337.05
03/15/18, 1343.13, 1343.82, 1325.96, 1328.51
03/14/18, 1369.28, 1374.23, 1340.44, 1342.22
03/13/18, 1377.80, 1389.81, 1357.57, 1359.86
03/12/18, 1367.20, 1377.93, 1365.66, 1375.08
03/09/18, 1371.54, 1376.10, 1356.18, 1365.14
03/08/18, 1380.05, 1380.05, 1345.52, 1358.38
03/07/18, 1372.76, 1387.50, 1368.06, 1383.64
03/06/18, 1378.76, 1394.40, 1374.72, 1384.25
03/05/18, 1363.87, 1386.63, 1360.72, 1378.76
03/02/18, 1380.78, 1381.52, 1345.31, 1378.67
03/01/18, 1394.84, 1413.28, 1378.16, 1393.18
02/28/18, 1430.79, 1431.25, 1381.54, 1381.70
02/27/18, 1448.75, 1449.45, 1426.69, 1428.93
02/26/18, 1441.19, 1454.29, 1433.00, 1453.17
02/23/18, 1417.26, 1426.77, 1410.80, 1426.22
02/22/18, 1417.37, 1427.59, 1411.61, 1412.39
02/21/18, 1418.25, 1437.58, 1402.48, 1402.84
02/20/18, 1426.15, 1444.73, 1406.38, 1413.66
02/16/18, 1399.17, 1450.59, 1390.95, 1442.18
02/15/18, 1413.00, 1415.81, 1391.08, 1407.52
02/14/18, 1334.82, 1397.07, 1332.11, 1396.11
02/13/18, 1325.68, 1348.38, 1325.49, 1345.04
02/12/18, 1306.93, 1337.49, 1305.87, 1329.19
02/09/18, 1293.79, 1306.07, 1249.14, 1299.03
02/08/18, 1320.73, 1324.94, 1272.33, 1272.75
02/07/18, 1332.92, 1345.66, 1315.06, 1316.53
02/06/18, 1292.90, 1350.17, 1285.74, 1342.90
02/05/18, 1332.18, 1358.50, 1295.90, 1302.87
02/02/18, 1382.36, 1382.36, 1335.96, 1336.48
02/01/18, 1389.83, 1406.53, 1387.04, 1395.22
01/31/18, 1415.81, 1422.87, 1382.36, 1389.47
01/30/18, 1425.19, 1425.41, 1396.13, 1402.25
01/29/18, 1436.79, 1442.20, 1424.74, 1425.19
01/26/18, 1424.70, 1441.33, 1420.01, 1436.25
01/25/18, 1435.44, 1440.48, 1414.29, 1421.13
01/24/18, 1422.86, 1430.80, 1417.92, 1423.48
01/23/18, 1407.23, 1412.45, 1390.17, 1407.21
01/22/18, 1419.22, 1419.22, 1406.50, 1417.30
01/19/18, 1415.03, 1421.79, 1406.05, 1417.18
01/18/18, 1423.80, 1426.74, 1409.32, 1410.24
01/17/18, 1410.73, 1429.38, 1409.40, 1426.57
01/16/18, 1425.34, 1430.31, 1399.01, 1405.38
01/12/18, 1438.65, 1443.82, 1428.88, 1435.67
01/11/18, 1400.44, 1433.18, 1400.44, 1432.33
01/10/18, 1381.30, 1393.61, 1379.56, 1391.31
01/09/18, 1395.48, 1395.48, 1383.29, 1385.63
01/08/18, 1380.13, 1396.70, 1377.12, 1395.48
01/05/18, 1370.56, 1374.62, 1359.05, 1374.38
01/04/18, 1363.57, 1377.65, 1362.24, 1369.03
01/03/18, 1345.43, 1360.74, 1339.48, 1356.83
01/02/18, 1295.55, 1340.37, 1295.55, 1340.23
12/29/17, 1296.45, 1296.45, 1283.03, 1285.04
12/28/17, 1282.70, 1294.05, 1282.70, 1293.28
12/27/17, 1286.39, 1287.37, 1276.21, 1277.83
12/26/17, 1269.56, 1284.83, 1267.05, 1282.79
12/22/17, 1271.31, 1271.31, 1263.81, 1268.04
12/21/17, 1263.14, 1275.43, 1263.03, 1273.56
12/20/17, 1251.59, 1263.64, 1245.48, 1258.80
12/19/17, 1229.55, 1237.40, 1228.36, 1234.75
12/18/17, 1210.46, 1232.40, 1210.46, 1230.36
12/15/17, 1184.74, 1206.31, 1184.74, 1200.46
12/14/17, 1200.05, 1207.14, 1184.57, 1184.74
12/13/17, 1202.29, 1206.84, 1194.33, 1206.62
12/12/17, 1196.10, 1206.12, 1194.15, 1204.54
12/11/17, 1198.37, 1204.26, 1197.63, 1199.61
12/08/17, 1179.18, 1190.40, 1175.50, 1187.31
12/07/17, 1162.82, 1172.43, 1159.55, 1171.57
12/06/17, 1162.90, 1175.71, 1162.62, 1167.72
12/05/17, 1177.16, 1177.16, 1160.32, 1160.63
12/04/17, 1174.91, 1192.93, 1174.91, 1184.26
12/01/17, 1166.11, 1177.32, 1148.25, 1162.43
11/30/17, 1164.92, 1168.57, 1160.10, 1162.06
11/29/17, 1160.85, 1171.54, 1157.66, 1162.21
11/28/17, 1157.92, 1162.08, 1153.89, 1161.55
11/27/17, 1168.04, 1168.05, 1150.56, 1156.20
11/24/17, 1167.75, 1173.75, 1163.56, 1165.42
11/22/17, 1153.10, 1161.28, 1153.10, 1157.69
11/21/17, 1142.21, 1152.77, 1142.21, 1146.14
11/20/17, 1122.97, 1132.89, 1121.23, 1132.64
11/17/17, 1109.76, 1126.31, 1109.35, 1122.97
11/16/17, 1112.96, 1115.23, 1108.60, 1112.44
11/15/17, 1133.32, 1133.87, 1079.90, 1105.32
11/14/17, 1133.32, 1133.87, 1104.67, 1107.49
11/13/17, 1134.53, 1147.24, 1130.13, 1140.26
11/10/17, 1152.67, 1157.38, 1137.41, 1144.35
11/09/17, 1156.88, 1156.88, 1142.78, 1147.82
11/08/17, 1163.63, 1170.29, 1157.94, 1168.04
11/07/17, 1187.02, 1187.02, 1165.27, 1168.43
11/06/17, 1180.15, 1189.71, 1179.83, 1187.75
11/03/17, 1183.55, 1183.78, 1162.97, 1171.58
11/02/17, 1179.01, 1190.42, 1178.65, 1185.08
11/01/17, 1179.27, 1197.70, 1168.41, 1174.04
10/31/17, 1170.59, 1171.05, 1159.92, 1162.59
10/30/17, 1195.50, 1195.50, 1174.39, 1175.84
10/27/17, 1187.92, 1198.61, 1181.83, 1195.46
10/26/17, 1207.19, 1215.07, 1195.27, 1195.58
10/25/17, 1213.78, 1214.80, 1197.34, 1207.19
10/24/17, 1199.99, 1221.04, 1199.03, 1219.78
10/23/17, 1208.24, 1214.04, 1199.86, 1199.92
10/20/17, 1207.86, 1215.18, 1205.13, 1211.32
10/19/17, 1184.02, 1200.46, 1175.18, 1200.41
10/18/17, 1191.47, 1196.28, 1183.42, 1193.06
10/17/17, 1201.81, 1202.94, 1190.15, 1191.20
10/16/17, 1219.07, 1229.29, 1200.58, 1203.42
10/13/17, 1192.59, 1209.65, 1192.02, 1208.31
10/12/17, 1157.29, 1169.63, 1156.75, 1164.97
10/11/17, 1152.82, 1161.96, 1151.88, 1155.77
10/10/17, 1157.36, 1161.00, 1152.22, 1155.51
10/09/17, 1172.45, 1172.81, 1148.24, 1152.20
10/06/17, 1175.72, 1177.02, 1169.54, 1174.25
10/05/17, 1189.96, 1196.49, 1179.36, 1180.20
10/04/17, 1180.58, 1191.39, 1180.58, 1183.01
10/03/17, 1177.08, 1180.88, 1168.46, 1180.58
10/02/17, 1157.60, 1174.59, 1157.30, 1170.48
09/29/17, 1150.99, 1160.87, 1150.99, 1157.28
09/28/17, 1141.98, 1147.55, 1132.55, 1145.22
09/27/17, 1143.66, 1148.77, 1122.95, 1147.64
09/26/17, 1140.79, 1151.38, 1138.52, 1138.74
09/25/17, 1150.34, 1152.75, 1128.38, 1136.91
09/22/17, 1155.88, 1159.04, 1148.38, 1152.34
09/21/17, 1176.26, 1176.66, 1161.85, 1163.69
09/20/17, 1191.76, 1198.04, 1174.61, 1186.52
09/19/17, 1189.23, 1190.53, 1177.59, 1188.71
09/18/17, 1180.28, 1197.14, 1180.28, 1192.53
09/15/17, 1171.52, 1179.86, 1170.37, 1178.81
09/14/17, 1183.16, 1183.16, 1162.74, 1173.37
09/13/17, 1193.84, 1195.66, 1187.08, 1191.63
09/12/17, 1201.42, 1208.58, 1196.86, 1202.87
09/11/17, 1196.68, 1209.09, 1196.68, 1200.26
09/08/17, 1203.42, 1203.42, 1177.44, 1185.77
09/07/17, 1204.50, 1208.91, 1197.75, 1206.25
09/06/17, 1193.89, 1202.22, 1193.55, 1199.39
09/05/17, 1208.44, 1217.82, 1179.51, 1189.82
09/01/17, 1182.30, 1200.90, 1182.30, 1195.72
08/31/17, 1173.95, 1179.53, 1168.62, 1170.85
08/30/17, 1153.06, 1165.25, 1149.95, 1163.84
08/29/17, 1137.00, 1157.85, 1133.76, 1152.65
08/28/17, 1147.15, 1153.92, 1144.27, 1149.26
08/25/17, 1146.76, 1151.48, 1141.72, 1146.13
08/24/17, 1141.19, 1147.46, 1132.51, 1141.54
08/23/17, 1117.17, 1142.86, 1115.18, 1140.84
08/22/17, 1107.36, 1123.78, 1107.36, 1120.95
08/21/17, 1109.39, 1113.29, 1098.91, 1099.14
08/18/17, 1100.51, 1109.81, 1092.85, 1103.73
08/17/17, 1116.43, 1120.62, 1092.39, 1092.65
08/16/17, 1108.14, 1123.15, 1108.14, 1121.62
08/15/17, 1104.24, 1105.55, 1094.91, 1099.12
08/14/17, 1103.26, 1115.70, 1103.02, 1104.24
08/11/17, 1097.19, 1105.13, 1093.66, 1099.42
08/10/17, 1127.31, 1131.85, 1117.49, 1117.64
08/09/17, 1136.77, 1140.38, 1130.70, 1133.13
08/08/17, 1147.11, 1158.30, 1138.73, 1146.23
08/07/17, 1124.96, 1153.93, 1124.96, 1152.21
08/04/17, 1117.56, 1127.21, 1112.36, 1124.96
08/03/17, 1112.49, 1115.00, 1104.69, 1107.37
08/02/17, 1113.13, 1117.34, 1103.36, 1114.76
08/01/17, 1131.53, 1131.53, 1117.18, 1118.63
07/31/17, 1127.98, 1135.03, 1126.00, 1132.96
07/28/17, 1122.45, 1124.44, 1109.62, 1116.56
07/27/17, 1140.29, 1140.29, 1119.50, 1127.90
07/26/17, 1157.13, 1157.49, 1129.78, 1134.45
07/25/17, 1136.67, 1158.01, 1136.67, 1151.74
07/24/17, 1115.92, 1120.02, 1107.07, 1119.33
07/21/17, 1128.45, 1130.51, 1112.74, 1114.17
07/20/17, 1134.20, 1136.41, 1120.76, 1128.92
07/19/17, 1124.88, 1141.69, 1123.48, 1140.43
07/18/17, 1123.68, 1125.06, 1111.90, 1122.64
07/17/17, 1121.51, 1132.17, 1119.89, 1127.77
07/14/17, 1114.80, 1122.42, 1114.02, 1114.22
07/13/17, 1109.54, 1117.91, 1095.38, 1114.80
07/12/17, 1095.81, 1109.58, 1095.25, 1107.08
07/11/17, 1084.32, 1097.94, 1081.62, 1095.68
07/10/17, 1057.27, 1086.37, 1055.02, 1080.83
07/07/17, 1070.54, 1073.04, 1047.02, 1062.78
07/06/17, 1068.15, 1080.29, 1064.17, 1068.04
07/05/17, 1079.17, 1079.17, 1058.55, 1070.78
07/03/17, 1068.34, 1078.78, 1068.34, 1075.39
06/30/17, 1054.85, 1067.35, 1054.74, 1059.80
06/29/17, 1052.90, 1064.17, 1039.67, 1047.31
06/28/17, 1022.97, 1050.46, 1022.97, 1047.81
06/27/17, 1016.30, 1030.12, 1009.11, 1009.18
06/26/17, 1002.21, 1012.63, 994.65, 1006.18
06/23/17, 992.02, 1007.83, 986.79, 1001.86
06/22/17, 973.82, 989.71, 973.82, 986.04
06/21/17, 975.75, 983.10, 969.61, 971.67
06/20/17, 980.81, 980.81, 965.53, 970.01
06/19/17, 986.03, 1002.60, 984.56, 988.35
06/16/17, 974.64, 982.95, 969.66, 978.46
06/15/17, 991.39, 991.51, 968.41, 977.40
06/14/17, 1028.62, 1028.62, 995.42, 1003.58
06/13/17, 1026.25, 1030.42, 1023.37, 1025.28
06/12/17, 1028.05, 1038.25, 1021.26, 1025.55
06/09/17, 1027.75, 1036.74, 1022.05, 1028.52
06/08/17, 995.95, 1026.60, 992.01, 1025.62
06/07/17, 1004.63, 1011.73, 987.52, 997.03
06/06/17, 1002.14, 1006.16, 996.16, 1001.72
06/05/17, 998.89, 1008.46, 998.22, 1005.74
06/02/17, 1008.23, 1008.71, 999.24, 1001.76
06/01/17, 1006.67, 1012.93, 1001.56, 1009.35
05/31/17, 1016.80, 1018.64, 997.78, 1006.40
05/30/17, 1016.00, 1026.10, 1012.08, 1022.40
05/26/17, 1016.95, 1022.05, 1013.28, 1016.17
05/25/17, 1022.40, 1036.41, 1010.34, 1015.52
05/24/17, 1030.78, 1039.43, 1016.43, 1018.54
05/23/17, 1010.97, 1038.11, 1010.97, 1033.67
05/22/17, 1014.50, 1017.37, 1004.46, 1012.08
05/19/17, 994.24, 1016.49, 994.07, 1009.79
05/18/17, 981.89, 990.39, 968.82, 979.90
05/17/17, 1022.00, 1024.08, 1004.04, 1005.55
05/16/17, 1026.97, 1033.23, 1018.63, 1030.70
05/15/17, 1007.57, 1020.61, 1007.57, 1019.24
05/12/17, 1003.48, 1007.63, 994.97, 996.44
05/11/17, 1013.95, 1014.61, 999.59, 1008.48
05/10/17, 1008.32, 1016.14, 1004.14, 1011.42
05/09/17, 999.29, 1009.39, 999.29, 1001.57
05/08/17, 1000.14, 1002.28, 991.15, 997.94
05/05/17, 1002.03, 1013.05, 998.14, 1009.82
05/04/17, 1011.26, 1011.26, 993.97, 1002.03
05/03/17, 1046.15, 1046.15, 1020.27, 1022.00
05/02/17, 1054.04, 1063.93, 1051.34, 1056.26
05/01/17, 1052.50, 1068.82, 1046.99, 1057.12
04/28/17, 1059.26, 1064.89, 1052.16, 1052.50
04/27/17, 1052.92, 1056.13, 1035.61, 1050.07
04/26/17, 1052.68, 1070.69, 1050.52, 1060.52
04/25/17, 1078.37, 1083.17, 1065.45, 1077.49
04/24/17, 1064.50, 1072.73, 1060.70, 1067.98
04/21/17, 1053.27, 1053.59, 1041.07, 1048.80
04/20/17, 1026.80, 1053.14, 1026.40, 1048.76
04/19/17, 1031.56, 1035.19, 1010.13, 1011.58
04/18/17, 1016.64, 1033.03, 1012.02, 1020.21
04/17/17, 1037.11, 1038.46, 1023.62, 1031.90
04/13/17, 1057.55, 1062.25, 1031.15, 1032.19
04/12/17, 1099.85, 1099.85, 1054.10, 1056.64
04/11/17, 1101.61, 1110.69, 1080.14, 1108.31
04/10/17, 1114.96, 1116.70, 1093.06, 1100.51
04/07/17, 1096.70, 1126.47, 1094.60, 1113.98
04/06/17, 1107.07, 1118.70, 1099.40, 1106.82
04/05/17, 1147.67, 1153.84, 1103.01, 1104.24
04/04/17, 1118.51, 1134.96, 1116.13, 1133.55
04/03/17, 1125.05, 1137.22, 1106.43, 1117.01
03/31/17, 1126.35, 1136.27, 1110.71, 1125.05
03/30/17, 1131.99, 1138.21, 1124.79, 1126.35
03/29/17, 1121.76, 1136.65, 1119.82, 1127.37
03/28/17, 1112.48, 1131.11, 1107.67, 1124.68
03/27/17, 1087.07, 1108.85, 1070.87, 1106.64
03/24/17, 1127.87, 1130.86, 1105.04, 1110.97
03/23/17, 1135.54, 1144.33, 1120.03, 1127.00
03/22/17, 1122.23, 1146.50, 1120.50, 1139.89
03/21/17, 1193.62, 1193.62, 1126.15, 1126.93
03/20/17, 1184.62, 1198.20, 1177.61, 1195.54
03/17/17, 1203.12, 1213.73, 1185.56, 1185.88
03/16/17, 1218.07, 1219.38, 1196.40, 1198.79
03/15/17, 1156.27, 1201.94, 1148.36, 1201.04
03/14/17, 1134.19, 1143.17, 1121.51, 1141.04
03/13/17, 1135.48, 1149.51, 1135.48, 1146.83
03/10/17, 1128.40, 1133.53, 1107.31, 1115.76
03/09/17, 1120.27, 1135.98, 1106.20, 1115.14
03/08/17, 1156.74, 1157.74, 1124.64, 1125.72
03/07/17, 1177.88, 1182.32, 1153.08, 1154.07
03/06/17, 1178.26, 1183.10, 1169.81, 1173.66
03/03/17, 1188.77, 1199.51, 1178.75, 1196.69
03/02/17, 1223.55, 1227.40, 1180.46, 1182.43
03/01/17, 1212.38, 1240.99, 1212.38, 1233.10
02/28/17, 1202.02, 1210.82, 1187.47, 1194.23
02/27/17, 1191.01, 1218.58, 1187.17, 1207.12
02/24/17, 1179.78, 1203.37, 1173.83, 1186.81
02/23/17, 1259.30, 1266.10, 1196.81, 1201.26
02/22/17, 1241.74, 1249.83, 1239.84, 1248.56
02/21/17, 1261.44, 1266.11, 1256.11, 1266.11
02/17/17, 1236.63, 1241.19, 1230.80, 1238.51
02/16/17, 1253.41, 1260.32, 1238.54, 1243.42
02/15/17, 1240.73, 1254.24, 1240.73, 1244.93
02/14/17, 1244.73, 1245.51, 1223.93, 1243.34
02/13/17, 1234.47, 1262.60, 1234.47, 1252.99
02/10/17, 1196.22, 1209.57, 1196.22, 1207.68
02/09/17, 1149.64, 1178.21, 1147.54, 1177.06
02/08/17, 1132.60, 1145.78, 1126.25, 1145.68
02/07/17, 1153.20, 1157.21, 1135.94, 1137.51
02/06/17, 1145.37, 1150.61, 1137.82, 1140.77
02/03/17, 1176.94, 1176.94, 1143.99, 1146.89
02/02/17, 1167.12, 1179.08, 1166.90, 1176.94
02/01/17, 1169.45, 1180.82, 1149.53, 1163.46
01/31/17, 1160.01, 1166.14, 1143.03, 1153.23
01/30/17, 1174.17, 1174.17, 1148.01, 1160.01
01/27/17, 1188.25, 1190.84, 1178.31, 1187.91
01/26/17, 1181.69, 1197.62, 1175.61, 1185.94
01/25/17, 1190.71, 1190.71, 1168.29, 1187.31
01/24/17, 1197.72, 1210.32, 1185.89, 1194.24
01/23/17, 1166.98, 1172.91, 1155.62, 1171.75
01/20/17, 1145.85, 1158.67, 1141.80, 1153.18
01/19/17, 1163.27, 1163.28, 1136.63, 1146.27
01/18/17, 1149.46, 1180.34, 1149.17, 1168.67
01/17/17, 1147.62, 1152.37, 1139.57, 1143.93
01/13/17, 1143.03, 1158.15, 1138.62, 1146.96
01/12/17, 1155.68, 1157.49, 1141.22, 1146.85
01/11/17, 1136.00, 1157.51, 1130.63, 1156.19
01/10/17, 1098.99, 1135.82, 1098.99, 1134.66
01/09/17, 1089.23, 1100.50, 1079.95, 1081.63
01/06/17, 1109.94, 1112.02, 1088.15, 1088.34
01/05/17, 1107.79, 1124.04, 1106.04, 1113.65
01/04/17, 1085.67, 1105.78, 1078.73, 1105.61
